chat_id,turn,text,intent,variables,aggregation,locations,times,operation,ctx_locations,ctx_times,split,source,lang
mv-tr-00114,0,compare relative humidity in Rajahmundry between day after tomorrow and at 6 PM,COMPARE,HUMIDITY,RAW,"[""Rajahmundry""]","[""day after tomorrow"", ""at 6 PM""]",SET,"[""Rajahmundry""]","[""day after tomorrow"", ""at 6 PM""]",train,multivar,en
mv-tr-00115,0,dewpoint in Barpeta on Friday and at 6 PM,COMPARE,DEW_POINT,RAW,"[""Barpeta""]","[""on Friday"", ""at 6 PM""]",SET,"[""Barpeta""]","[""on Friday"", ""at 6 PM""]",train,multivar,en
mv-tr-00116,0,"precipitation in Kakinada day after tomorrow, tonight",COMPARE,RAIN,RAW,"[""Kakinada""]","[""day after tomorrow"", ""tonight""]",SET,"[""Kakinada""]","[""day after tomorrow"", ""tonight""]",train,multivar,en
mv-tr-00117,0,temperature in Tirupati vs Pithoragarh today,COMPARE,TEMPERATURE,RAW,"[""Tirupati"", ""Pithoragarh""]","[""today""]",SET,"[""Tirupati"", ""Pithoragarh""]","[""today""]",train,multivar,en
mv-tr-00118,0,compare wind in Rajahmundry and Warangal at 6 PM,COMPARE,WIND_SPEED,RAW,"[""Rajahmundry"", ""Warangal""]","[""at 6 PM""]",SET,"[""Rajahmundry"", ""Warangal""]","[""at 6 PM""]",train,multivar,en
mv-tr-00119,0,"soil moisture in Nokha next 3 days, tomorrow morning",COMPARE,SOIL_MOISTURE,RAW,"[""Nokha""]","[""next 3 days"", ""tomorrow morning""]",SET,"[""Nokha""]","[""next 3 days"", ""tomorrow morning""]",train,multivar,en
mv-tr-00120,0,i need rainfall and maximum temperature for Guntur tonight,CURRENT,RAIN|TEMPERATURE_MAX,RAW,"[""Guntur""]","[""tonight""]",SET,"[""Guntur""]","[""tonight""]",train,multivar,en
mv-tr-00121,0,what is the overnight low and wind heading in Pithoragarh?,CURRENT,TEMPERATURE_MIN|WIND_DIRECTION,RAW,"[""Pithoragarh""]",[],SET,"[""Pithoragarh""]",[],train,multivar,en
mv-tr-00122,0,sunshine in Mandla at 6 PM and next week,COMPARE,SUNSHINE,RAW,"[""Mandla""]","[""at 6 PM"", ""next week""]",SET,"[""Mandla""]","[""at 6 PM"", ""next week""]",train,multivar,en
mv-tr-00123,0,"i want wind heading, showers and temperature in Hyderabad tomorrow morning",FORECAST,WIND_DIRECTION|RAIN|TEMPERATURE,RAW,"[""Hyderabad""]","[""tomorrow morning""]",SET,"[""Hyderabad""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00124,0,i need sunlight and humidity for Hyderabad day after tomorrow,FORECAST,SUNSHINE|HUMIDITY,RAW,"[""Hyderabad""]","[""day after tomorrow""]",SET,"[""Hyderabad""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00125,0,"show field moisture, wind speed for Vizag tonight",CURRENT,SOIL_MOISTURE|WIND_SPEED,RAW,"[""Vizag""]","[""tonight""]",SET,"[""Vizag""]","[""tonight""]",train,multivar,en
mv-tr-00126,0,rain and relative humidity in Kollam day after tomorrow,FORECAST,RAIN|HUMIDITY,RAW,"[""Kollam""]","[""day after tomorrow""]",SET,"[""Kollam""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00127,0,"cloudiness in Warangal today, tonight",COMPARE,CLOUD_COVER,RAW,"[""Warangal""]","[""today"", ""tonight""]",SET,"[""Warangal""]","[""today"", ""tonight""]",train,multivar,en
mv-tr-00128,0,compare dew point in Bhopal between today and day after tomorrow,COMPARE,DEW_POINT,RAW,"[""Bhopal""]","[""today"", ""day after tomorrow""]",SET,"[""Bhopal""]","[""today"", ""day after tomorrow""]",train,multivar,en
mv-tr-00129,0,check soil temp and min temp in Barpeta this evening,CURRENT,SOIL_TEMPERATURE|TEMPERATURE_MIN,RAW,"[""Barpeta""]","[""this evening""]",SET,"[""Barpeta""]","[""this evening""]",train,multivar,en
mv-tr-00130,0,"wind direction, wind speed and overnight low in Angara",CURRENT,WIND_DIRECTION|WIND_SPEED|TEMPERATURE_MIN,RAW,"[""Angara""]",[],SET,"[""Angara""]",[],train,multivar,en
mv-tr-00131,0,"show max temp, rain for Rajahmundry tomorrow morning",FORECAST,TEMPERATURE_MAX|RAIN,RAW,"[""Rajahmundry""]","[""tomorrow morning""]",SET,"[""Rajahmundry""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00132,0,"rain, temp and max temp in Vizag tomorrow",FORECAST,RAIN|TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Vizag""]","[""tomorrow""]",SET,"[""Vizag""]","[""tomorrow""]",train,multivar,en
mv-tr-00133,0,day after tomorrow maximum temperature and soil moisture in Pithoragarh,FORECAST,TEMPERATURE_MAX|SOIL_MOISTURE,RAW,"[""Pithoragarh""]","[""day after tomorrow""]",SET,"[""Pithoragarh""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00134,0,"Tawang day after tomorrow: how hot it is, wind, cloud cover",FORECAST,TEMPERATURE|WIND_SPEED|CLOUD_COVER,RAW,"[""Tawang""]","[""day after tomorrow""]",SET,"[""Tawang""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00135,0,relative humidity in Guntur next 3 days and this weekend,COMPARE,HUMIDITY,RAW,"[""Guntur""]","[""next 3 days"", ""this weekend""]",SET,"[""Guntur""]","[""next 3 days"", ""this weekend""]",train,multivar,en
mv-tr-00136,0,check sunshine and wind in Vizag on Friday,FORECAST,SUNSHINE|WIND_SPEED,RAW,"[""Vizag""]","[""on Friday""]",SET,"[""Vizag""]","[""on Friday""]",train,multivar,en
mv-tr-00137,0,compare relative humidity in Rajahmundry and Ziro at 6 PM,COMPARE,HUMIDITY,RAW,"[""Rajahmundry"", ""Ziro""]","[""at 6 PM""]",SET,"[""Rajahmundry"", ""Ziro""]","[""at 6 PM""]",train,multivar,en
mv-tr-00138,0,"Nokha next 3 days: cloud cover, rain, sunshine hours",FORECAST,CLOUD_COVER|RAIN|SUNSHINE,RAW,"[""Nokha""]","[""next 3 days""]",SET,"[""Nokha""]","[""next 3 days""]",train,multivar,en
mv-tr-00139,0,i need showers and wind heading for Nokha tomorrow,FORECAST,RAIN|WIND_DIRECTION,RAW,"[""Nokha""]","[""tomorrow""]",SET,"[""Nokha""]","[""tomorrow""]",train,multivar,en
mv-tr-00140,0,give me wind heading and overnight low for Kochi this weekend,FORECAST,WIND_DIRECTION|TEMPERATURE_MIN,RAW,"[""Kochi""]","[""this weekend""]",SET,"[""Kochi""]","[""this weekend""]",train,multivar,en
mv-tr-00141,0,give me sunshine and soil temp for Mandla at 6 PM,FORECAST,SUNSHINE|SOIL_TEMPERATURE,RAW,"[""Mandla""]","[""at 6 PM""]",SET,"[""Mandla""]","[""at 6 PM""]",train,multivar,en
mv-tr-00142,0,max temp in Tawang this weekend and tomorrow,COMPARE,TEMPERATURE_MAX,RAW,"[""Tawang""]","[""this weekend"", ""tomorrow""]",SET,"[""Tawang""]","[""this weekend"", ""tomorrow""]",train,multivar,en
mv-tr-00143,0,compare cloud cover in Tirupati and Barpeta this weekend,COMPARE,CLOUD_COVER,RAW,"[""Tirupati"", ""Barpeta""]","[""this weekend""]",SET,"[""Tirupati"", ""Barpeta""]","[""this weekend""]",train,multivar,en
mv-tr-00144,0,"field moisture, daytime high, humidity for Rajahmundry day after tomorrow",FORECAST,SOIL_MOISTURE|TEMPERATURE_MAX|HUMIDITY,RAW,"[""Rajahmundry""]","[""day after tomorrow""]",SET,"[""Rajahmundry""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00145,0,on Friday max temp and sunshine in Kakinada,FORECAST,TEMPERATURE_MAX|SUNSHINE,RAW,"[""Kakinada""]","[""on Friday""]",SET,"[""Kakinada""]","[""on Friday""]",train,multivar,en
mv-tr-00146,0,relative humidity and rain in Nokha next 3 days,FORECAST,HUMIDITY|RAIN,RAW,"[""Nokha""]","[""next 3 days""]",SET,"[""Nokha""]","[""next 3 days""]",train,multivar,en
mv-tr-00147,0,"wind heading for Barpeta, Vizag and Pithoragarh tonight",COMPARE,WIND_DIRECTION,RAW,"[""Barpeta"", ""Vizag"", ""Pithoragarh""]","[""tonight""]",SET,"[""Barpeta"", ""Vizag"", ""Pithoragarh""]","[""tonight""]",train,multivar,en
mv-tr-00148,0,"wind in Ziro today, next week",COMPARE,WIND_SPEED,RAW,"[""Ziro""]","[""today"", ""next week""]",SET,"[""Ziro""]","[""today"", ""next week""]",train,multivar,en
mv-tr-00149,0,"wind for Kasaragod, Vizag and Tawang",COMPARE,WIND_SPEED,RAW,"[""Kasaragod"", ""Vizag"", ""Tawang""]",[],SET,"[""Kasaragod"", ""Vizag"", ""Tawang""]",[],train,multivar,en
mv-tr-00150,0,"i want temp, relative humidity and cloudiness in Angara today",CURRENT,TEMPERATURE|HUMIDITY|CLOUD_COVER,RAW,"[""Angara""]","[""today""]",SET,"[""Angara""]","[""today""]",train,multivar,en
mv-tr-00151,0,overnight low in Tirupati tomorrow and next 3 days,COMPARE,TEMPERATURE_MIN,RAW,"[""Tirupati""]","[""tomorrow"", ""next 3 days""]",SET,"[""Tirupati""]","[""tomorrow"", ""next 3 days""]",train,multivar,en
mv-tr-00152,0,compare soil temperature in Kollam between today and tonight,COMPARE,SOIL_TEMPERATURE,RAW,"[""Kollam""]","[""today"", ""tonight""]",SET,"[""Kollam""]","[""today"", ""tonight""]",train,multivar,en
mv-tr-00153,0,"showers, overnight low, dew point for Barpeta tomorrow morning",FORECAST,RAIN|TEMPERATURE_MIN|DEW_POINT,RAW,"[""Barpeta""]","[""tomorrow morning""]",SET,"[""Barpeta""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00154,0,compare minimum temperature in Ziro and Hyderabad day after tomorrow,COMPARE,TEMPERATURE_MIN,RAW,"[""Ziro"", ""Hyderabad""]","[""day after tomorrow""]",SET,"[""Ziro"", ""Hyderabad""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00155,0,how hot it is in Chikmagalur at 6 PM and next week,COMPARE,TEMPERATURE,RAW,"[""Chikmagalur""]","[""at 6 PM"", ""next week""]",SET,"[""Chikmagalur""]","[""at 6 PM"", ""next week""]",train,multivar,en
mv-tr-00156,0,give me min temp and wind heading for Rajahmundry this weekend,FORECAST,TEMPERATURE_MIN|WIND_DIRECTION,RAW,"[""Rajahmundry""]","[""this weekend""]",SET,"[""Rajahmundry""]","[""this weekend""]",train,multivar,en
mv-tr-00157,0,i need temperature and relative humidity for Tirupati at 6 PM,FORECAST,TEMPERATURE|HUMIDITY,RAW,"[""Tirupati""]","[""at 6 PM""]",SET,"[""Tirupati""]","[""at 6 PM""]",train,multivar,en
mv-tr-00158,0,wind direction and precipitation in Nokha on Friday,FORECAST,WIND_DIRECTION|RAIN,RAW,"[""Nokha""]","[""on Friday""]",SET,"[""Nokha""]","[""on Friday""]",train,multivar,en
mv-tr-00159,0,Kollam how hot it is and daytime high this weekend,FORECAST,TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Kollam""]","[""this weekend""]",SET,"[""Kollam""]","[""this weekend""]",train,multivar,en
mv-tr-00160,0,"send temp, field moisture and min temp for Warangal this evening",CURRENT,TEMPERATURE|SOIL_MOISTURE|TEMPERATURE_MIN,RAW,"[""Warangal""]","[""this evening""]",SET,"[""Warangal""]","[""this evening""]",train,multivar,en
mv-tr-00161,0,soil temperature in Angara and Kollam tonight,COMPARE,SOIL_TEMPERATURE,RAW,"[""Angara"", ""Kollam""]","[""tonight""]",SET,"[""Angara"", ""Kollam""]","[""tonight""]",train,multivar,en
mv-tr-00162,0,Vizag soil temp and rainfall next week,FORECAST,SOIL_TEMPERATURE|RAIN,RAW,"[""Vizag""]","[""next week""]",SET,"[""Vizag""]","[""next week""]",train,multivar,en
mv-tr-00163,0,"dew point, soil moisture, sunlight for Kochi next week",FORECAST,DEW_POINT|SOIL_MOISTURE|SUNSHINE,RAW,"[""Kochi""]","[""next week""]",SET,"[""Kochi""]","[""next week""]",train,multivar,en
mv-tr-00164,0,field moisture in Nokha and Hyderabad next week,COMPARE,SOIL_MOISTURE,RAW,"[""Nokha"", ""Hyderabad""]","[""next week""]",SET,"[""Nokha"", ""Hyderabad""]","[""next week""]",train,multivar,en
mv-tr-00165,0,compare how hot it is in Pithoragarh between tomorrow and today,COMPARE,TEMPERATURE,RAW,"[""Pithoragarh""]","[""tomorrow"", ""today""]",SET,"[""Pithoragarh""]","[""tomorrow"", ""today""]",train,multivar,en
mv-tr-00166,0,Kasaragod cloud cover and min temp next week,FORECAST,CLOUD_COVER|TEMPERATURE_MIN,RAW,"[""Kasaragod""]","[""next week""]",SET,"[""Kasaragod""]","[""next week""]",train,multivar,en
mv-tr-00167,0,"show temperature, maximum temperature for Mandla next week",FORECAST,TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Mandla""]","[""next week""]",SET,"[""Mandla""]","[""next week""]",train,multivar,en
mv-tr-00168,0,temperature in Barpeta at 6 PM and on Friday,COMPARE,TEMPERATURE,RAW,"[""Barpeta""]","[""at 6 PM"", ""on Friday""]",SET,"[""Barpeta""]","[""at 6 PM"", ""on Friday""]",train,multivar,en
mv-tr-00169,0,check dewpoint and soil moisture in Kalimpong tomorrow morning,FORECAST,DEW_POINT|SOIL_MOISTURE,RAW,"[""Kalimpong""]","[""tomorrow morning""]",SET,"[""Kalimpong""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00170,0,"send soil temperature, sunshine and daytime high for Pithoragarh tomorrow morning",FORECAST,SOIL_TEMPERATURE|SUNSHINE|TEMPERATURE_MAX,RAW,"[""Pithoragarh""]","[""tomorrow morning""]",SET,"[""Pithoragarh""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00171,0,Mandla relative humidity and showers on Friday,FORECAST,HUMIDITY|RAIN,RAW,"[""Mandla""]","[""on Friday""]",SET,"[""Mandla""]","[""on Friday""]",train,multivar,en
mv-tr-00172,0,humidity in Kollam at 6 PM and today,COMPARE,HUMIDITY,RAW,"[""Kollam""]","[""at 6 PM"", ""today""]",SET,"[""Kollam""]","[""at 6 PM"", ""today""]",train,multivar,en
mv-tr-00173,0,"what is the daytime high, cloudiness and temp in Angara tonight?",CURRENT,TEMPERATURE_MAX|CLOUD_COVER|TEMPERATURE,RAW,"[""Angara""]","[""tonight""]",SET,"[""Angara""]","[""tonight""]",train,multivar,en
mv-tr-00174,0,"overnight low, soil temperature, daytime high for Guntur next week",FORECAST,TEMPERATURE_MIN|SOIL_TEMPERATURE|TEMPERATURE_MAX,RAW,"[""Guntur""]","[""next week""]",SET,"[""Guntur""]","[""next week""]",train,multivar,en
mv-tr-00175,0,what is the soil temp and dewpoint in Kakinada day after tomorrow?,FORECAST,SOIL_TEMPERATURE|DEW_POINT,RAW,"[""Kakinada""]","[""day after tomorrow""]",SET,"[""Kakinada""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00176,0,compare wind in Rajahmundry and Bhopal next 3 days,COMPARE,WIND_SPEED,RAW,"[""Rajahmundry"", ""Bhopal""]","[""next 3 days""]",SET,"[""Rajahmundry"", ""Bhopal""]","[""next 3 days""]",train,multivar,en
mv-tr-00177,0,temp in Chikmagalur vs Angara at 6 PM,COMPARE,TEMPERATURE,RAW,"[""Chikmagalur"", ""Angara""]","[""at 6 PM""]",SET,"[""Chikmagalur"", ""Angara""]","[""at 6 PM""]",train,multivar,en
mv-tr-00178,0,compare daytime high in Kakinada and Pithoragarh,COMPARE,TEMPERATURE_MAX,RAW,"[""Kakinada"", ""Pithoragarh""]",[],SET,"[""Kakinada"", ""Pithoragarh""]",[],train,multivar,en
mv-tr-00179,0,"send how hot it is, rainfall and wind speed for Kakinada",CURRENT,TEMPERATURE|RAIN|WIND_SPEED,RAW,"[""Kakinada""]",[],SET,"[""Kakinada""]",[],train,multivar,en
mv-tr-00180,0,"minimum temperature, temp and cloudiness in Kasaragod on Friday",FORECAST,TEMPERATURE_MIN|TEMPERATURE|CLOUD_COVER,RAW,"[""Kasaragod""]","[""on Friday""]",SET,"[""Kasaragod""]","[""on Friday""]",train,multivar,en
mv-tr-00181,0,"what is the wind heading, min temp and precipitation in Kasaragod this evening?",CURRENT,WIND_DIRECTION|TEMPERATURE_MIN|RAIN,RAW,"[""Kasaragod""]","[""this evening""]",SET,"[""Kasaragod""]","[""this evening""]",train,multivar,en
mv-tr-00182,0,give me cloud cover and field moisture for Barpeta tonight,CURRENT,CLOUD_COVER|SOIL_MOISTURE,RAW,"[""Barpeta""]","[""tonight""]",SET,"[""Barpeta""]","[""tonight""]",train,multivar,en
mv-tr-00183,0,"wind speed, soil temp, temp for Warangal day after tomorrow",FORECAST,WIND_SPEED|SOIL_TEMPERATURE|TEMPERATURE,RAW,"[""Warangal""]","[""day after tomorrow""]",SET,"[""Warangal""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00184,0,"show wind heading, rainfall for Rajahmundry next 3 days",FORECAST,WIND_DIRECTION|RAIN,RAW,"[""Rajahmundry""]","[""next 3 days""]",SET,"[""Rajahmundry""]","[""next 3 days""]",train,multivar,en
mv-tr-00185,0,compare wind heading in Chikmagalur and Rajahmundry on Friday,COMPARE,WIND_DIRECTION,RAW,"[""Chikmagalur"", ""Rajahmundry""]","[""on Friday""]",SET,"[""Chikmagalur"", ""Rajahmundry""]","[""on Friday""]",train,multivar,en
mv-tr-00186,0,"what is the dew point, humidity and cloudiness in Kochi today?",CURRENT,DEW_POINT|HUMIDITY|CLOUD_COVER,RAW,"[""Kochi""]","[""today""]",SET,"[""Kochi""]","[""today""]",train,multivar,en
mv-tr-00187,0,"humidity, minimum temperature, dewpoint for Warangal tomorrow morning",FORECAST,HUMIDITY|TEMPERATURE_MIN|DEW_POINT,RAW,"[""Warangal""]","[""tomorrow morning""]",SET,"[""Warangal""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00188,0,temperature in Vizag vs Kalimpong,COMPARE,TEMPERATURE,RAW,"[""Vizag"", ""Kalimpong""]",[],SET,"[""Vizag"", ""Kalimpong""]",[],train,multivar,en
mv-tr-00189,0,compare humidity in Angara between day after tomorrow and at 6 PM,COMPARE,HUMIDITY,RAW,"[""Angara""]","[""day after tomorrow"", ""at 6 PM""]",SET,"[""Angara""]","[""day after tomorrow"", ""at 6 PM""]",train,multivar,en
mv-tr-00190,0,give me wind direction and temperature for Tirupati at 6 PM,FORECAST,WIND_DIRECTION|TEMPERATURE,RAW,"[""Tirupati""]","[""at 6 PM""]",SET,"[""Tirupati""]","[""at 6 PM""]",train,multivar,en
mv-tr-00191,0,i need wind speed and wind heading for Kasaragod next week,FORECAST,WIND_SPEED|WIND_DIRECTION,RAW,"[""Kasaragod""]","[""next week""]",SET,"[""Kasaragod""]","[""next week""]",train,multivar,en
mv-tr-00192,0,max temp in Barpeta vs Warangal tomorrow morning,COMPARE,TEMPERATURE_MAX,RAW,"[""Barpeta"", ""Warangal""]","[""tomorrow morning""]",SET,"[""Barpeta"", ""Warangal""]","[""tomorrow morning""]",train,multivar,en
mv-tr-00193,0,i need precipitation and min temp for Kalimpong next 3 days,FORECAST,RAIN|TEMPERATURE_MIN,RAW,"[""Kalimpong""]","[""next 3 days""]",SET,"[""Kalimpong""]","[""next 3 days""]",train,multivar,en
mv-tr-00194,0,"Kakinada tonight: how hot it is, soil moisture, wind heading",CURRENT,TEMPERATURE|SOIL_MOISTURE|WIND_DIRECTION,RAW,"[""Kakinada""]","[""tonight""]",SET,"[""Kakinada""]","[""tonight""]",train,multivar,en
mv-tr-00195,0,"soil temperature for Mandla, Kalimpong and Vizag this evening",COMPARE,SOIL_TEMPERATURE,RAW,"[""Mandla"", ""Kalimpong"", ""Vizag""]","[""this evening""]",SET,"[""Mandla"", ""Kalimpong"", ""Vizag""]","[""this evening""]",train,multivar,en
mv-tr-00196,0,wind speed in Hyderabad vs Nokha next week,COMPARE,WIND_SPEED,RAW,"[""Hyderabad"", ""Nokha""]","[""next week""]",SET,"[""Hyderabad"", ""Nokha""]","[""next week""]",train,multivar,en
mv-tr-00197,0,"send wind direction, relative humidity and rainfall for Bhopal this weekend",FORECAST,WIND_DIRECTION|HUMIDITY|RAIN,RAW,"[""Bhopal""]","[""this weekend""]",SET,"[""Bhopal""]","[""this weekend""]",train,multivar,en
mv-tr-00198,0,sunshine in Tirupati vs Hyderabad this weekend,COMPARE,SUNSHINE,RAW,"[""Tirupati"", ""Hyderabad""]","[""this weekend""]",SET,"[""Tirupati"", ""Hyderabad""]","[""this weekend""]",train,multivar,en
mv-tr-00199,0,"send humidity, temp and wind speed for Mandla next week",FORECAST,HUMIDITY|TEMPERATURE|WIND_SPEED,RAW,"[""Mandla""]","[""next week""]",SET,"[""Mandla""]","[""next week""]",train,multivar,en
mv-tr-00200,0,check cloudiness and relative humidity in Kollam day after tomorrow,FORECAST,CLOUD_COVER|HUMIDITY,RAW,"[""Kollam""]","[""day after tomorrow""]",SET,"[""Kollam""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00201,0,give me dewpoint and soil temp for Kalimpong today,CURRENT,DEW_POINT|SOIL_TEMPERATURE,RAW,"[""Kalimpong""]","[""today""]",SET,"[""Kalimpong""]","[""today""]",train,multivar,en
mv-tr-00202,0,compare dew point in Tawang and Kalimpong day after tomorrow,COMPARE,DEW_POINT,RAW,"[""Tawang"", ""Kalimpong""]","[""day after tomorrow""]",SET,"[""Tawang"", ""Kalimpong""]","[""day after tomorrow""]",train,multivar,en
mv-tr-00203,0,"send wind speed, cloudiness and soil temperature for Mandla at 6 PM",FORECAST,WIND_SPEED|CLOUD_COVER|SOIL_TEMPERATURE,RAW,"[""Mandla""]","[""at 6 PM""]",SET,"[""Mandla""]","[""at 6 PM""]",train,multivar,en
mv-tr-00204,0,compare how hot it is in Barpeta between day after tomorrow and tonight,COMPARE,TEMPERATURE,RAW,"[""Barpeta""]","[""day after tomorrow"", ""tonight""]",SET,"[""Barpeta""]","[""day after tomorrow"", ""tonight""]",train,multivar,en
mv-tr-00205,0,Kalimpong wind direction and how hot it is on Friday,FORECAST,WIND_DIRECTION|TEMPERATURE,RAW,"[""Kalimpong""]","[""on Friday""]",SET,"[""Kalimpong""]","[""on Friday""]",train,multivar,en
mv-tr-00206,0,next week rain and sunshine hours in Tirupati,FORECAST,RAIN|SUNSHINE,RAW,"[""Tirupati""]","[""next week""]",SET,"[""Tirupati""]","[""next week""]",train,multivar,en
mv-tr-00207,0,i need soil moisture and sunshine hours for Kollam next 3 days,FORECAST,SOIL_MOISTURE|SUNSHINE,RAW,"[""Kollam""]","[""next 3 days""]",SET,"[""Kollam""]","[""next 3 days""]",train,multivar,en
mv-tr-00208,0,Guntur dewpoint and rainfall tomorrow,FORECAST,DEW_POINT|RAIN,RAW,"[""Guntur""]","[""tomorrow""]",SET,"[""Guntur""]","[""tomorrow""]",train,multivar,en
mv-tr-00209,0,"cloudiness for Angara, Pithoragarh and Bhopal tonight",COMPARE,CLOUD_COVER,RAW,"[""Angara"", ""Pithoragarh"", ""Bhopal""]","[""tonight""]",SET,"[""Angara"", ""Pithoragarh"", ""Bhopal""]","[""tonight""]",train,multivar,en
mv-tr-00210,0,i need wind direction and precipitation for Mandla,CURRENT,WIND_DIRECTION|RAIN,RAW,"[""Mandla""]",[],SET,"[""Mandla""]",[],train,multivar,en
mv-tr-00211,0,"minimum temperature for Nokha, Hyderabad and Vizag next 3 days",COMPARE,TEMPERATURE_MIN,RAW,"[""Nokha"", ""Hyderabad"", ""Vizag""]","[""next 3 days""]",SET,"[""Nokha"", ""Hyderabad"", ""Vizag""]","[""next 3 days""]",train,multivar,en
